phenotype,accuracy,f1_score
(((conv*2)pool-)*3)fc*1*256*lr-0.0001,0.7253535588582357,0.7283093333244324
(((conv*2)pool-)*2)fc*1*512*lr-0.1,0.09787879139184952,0.0
(((conv*3)bnorm-pool-dropout)*1)fc*1*256*lr-0.001,0.7526262601216634,0.7670125961303711
(((conv*2))*2)fc*2*64*lr-0.1,0.09989899148543675,0.0
(((conv*2)bnorm-)*1)fc*2*64*lr-0.0001,0.6288888851801554,0.6195929646492004
(((conv*2)bnorm-)*3)fc*1*64*lr-0.1,0.09797979891300201,0.0
(((conv*2)bnorm-pool-dropout)*2)fc*1*64*lr-0.0001,0.8007070819536845,0.8183764815330505
(((conv*1)bnorm-pool-)*2)fc*0*64*lr-0.0001,0.6778787970542908,0.6717043519020081
(((conv*1)bnorm-)*3)fc*0*256*lr-0.0001,0.6277777751286825,0.6271349191665649
(((conv*1)pool-dropout)*1)fc*0*128*lr-0.0001,0.6417171756426493,0.6038080453872681
(((conv*1)bnorm-)*3)fc*1*128*lr-0.01,0.09787878890832265,0.0
(((conv*3)bnorm-)*3)fc*1*128*lr-0.0001,0.6800000071525574,0.683326005935669
(((conv*3)pool-dropout)*3)fc*1*256*lr-0.1,0.09909091144800186,0.0
(((conv*3))*3)fc*1*64*lr-0.0001,0.6816161672274271,0.6928720474243164
(((conv*2)bnorm-)*3)fc*0*128*lr-0.01,0.6096969644228617,0.6482228636741638
(((conv*2)bnorm-pool-dropout)*2)fc*1*128*lr-0.001,0.8262626131375631,0.8238716125488281
(((conv*3)pool-dropout)*1)fc*1*256*lr-0.0001,0.7274747689565023,0.7308473587036133
(((conv*1)bnorm-)*1)fc*0*512*lr-0.1,0.27474746604760486,0.1849955916404724
(((conv*1))*3)fc*2*256*lr-0.001,0.6430302858352661,0.6376581192016602
(((conv*2))*2)fc*2*256*lr-0.0001,0.6608080863952637,0.6734508275985718
(((conv*3)bnorm-pool-)*3)fc*1*256*lr-0.1,0.1009090890487035,0.0005827505374327302
(((conv*2)pool-dropout)*1)fc*0*256*lr-0.1,0.10010101149479549,0.0
(((conv*3)bnorm-pool-)*3)fc*2*64*lr-0.01,0.7895959615707397,0.7877104878425598
(((conv*2)bnorm-pool-)*1)fc*1*256*lr-0.001,0.6600000063578287,0.6766113638877869
(((conv*2)pool-)*1)fc*2*256*lr-0.0001,0.6818181872367859,0.6758589148521423
(((conv*3)bnorm-pool-dropout)*2)fc*2*512*lr-0.0001,0.8118181824684143,0.8151283264160156
(((conv*1)bnorm-pool-)*1)fc*2*64*lr-0.001,0.5982828338940939,0.6056927442550659
(((conv*3))*2)fc*1*512*lr-0.01,0.09727272888024648,0.0
(((conv*3)bnorm-pool-dropout)*3)fc*0*256*lr-0.0001,0.8495959838231405,0.8567114472389221
(((conv*2))*1)fc*1*256*lr-0.001,0.6193939447402954,0.6212233901023865
(((conv*2)pool-)*2)fc*2*64*lr-0.001,0.7367676893870035,0.7304664850234985
(((conv*2)pool-dropout)*2)fc*0*64*lr-0.001,0.8068686922391256,0.8096185922622681
(((conv*2)bnorm-)*2)fc*0*512*lr-0.0001,0.6320201953252157,0.6262835264205933
(((conv*2)pool-dropout)*3)fc*0*64*lr-0.001,0.8414141337076823,0.8424865007400513
(((conv*3)bnorm-)*1)fc*2*128*lr-0.01,0.10878787934780121,0.0
(((conv*3)bnorm-)*2)fc*0*512*lr-0.001,0.6519191861152649,0.6293293237686157
(((conv*3)pool-)*3)fc*2*128*lr-0.001,0.7735353310902914,0.7764454483985901
(((conv*3)pool-dropout)*3)fc*1*512*lr-0.001,0.816767672697703,0.8228165507316589
(((conv*1)bnorm-)*3)fc*1*64*lr-0.0001,0.6311111052831014,0.6385141015052795
(((conv*1)bnorm-pool-)*2)fc*1*256*lr-0.01,0.6285858551661173,0.6447423696517944
(((conv*2))*2)fc*2*512*lr-0.001,0.6517171462376913,0.6460341811180115
(((conv*2)pool-)*1)fc*2*64*lr-0.1,0.09838383893171947,0.0
(((conv*2)bnorm-)*1)fc*0*256*lr-0.1,0.3146464675664902,0.38308432698249817
(((conv*3)bnorm-pool-dropout)*2)fc*1*128*lr-0.01,0.09787878890832265,0.0
(((conv*3)pool-dropout)*3)fc*1*256*lr-0.001,0.0966666688521703,0.0
(((conv*1)bnorm-)*3)fc*1*64*lr-0.1,0.10070707152287166,0.0
(((conv*3)bnorm-pool-)*2)fc*0*256*lr-0.001,0.7916161815325419,0.7886523008346558
(((conv*2))*3)fc*2*512*lr-0.001,0.6464646259943644,0.6482290625572205
(((conv*1)pool-)*2)fc*0*64*lr-0.1,0.10343434413274129,0.0
(((conv*2)bnorm-)*3)fc*1*256*lr-0.1,0.09969697147607803,0.0
(((conv*2)pool-dropout)*3)fc*2*512*lr-0.1,0.10050505151351292,0.0
(((conv*3)bnorm-pool-dropout)*1)fc*1*128*lr-0.1,0.09848485141992569,0.0
(((conv*2)bnorm-pool-dropout)*1)fc*1*64*lr-0.01,0.10484848668177922,0.0
(((conv*1)pool-dropout)*1)fc*1*64*lr-0.001,0.6314141352971395,0.5620340704917908
(((conv*1)bnorm-)*2)fc*2*128*lr-0.0001,0.6530302961667379,0.6443906426429749
(((conv*3)bnorm-)*2)fc*1*512*lr-0.01,0.10040404150883357,0.0
(((conv*1)bnorm-)*3)fc*0*512*lr-0.001,0.6126262744267782,0.600416362285614
(((conv*3)bnorm-)*2)fc*0*64*lr-0.1,0.2735353608926137,0.23254355788230896
(((conv*3)pool-dropout)*3)fc*0*64*lr-0.0001,0.8278787732124329,0.8384889960289001
(((conv*1)pool-)*1)fc*1*512*lr-0.0001,0.6792929371198019,0.6726516485214233
(((conv*3)bnorm-)*1)fc*2*256*lr-0.0001,0.6432323257128397,0.6425991654396057
(((conv*3)bnorm-)*1)fc*2*512*lr-0.01,0.36484848459561664,0.33523526787757874
(((conv*2)pool-)*1)fc*0*256*lr-0.1,0.10010101149479549,0.0
(((conv*1)bnorm-pool-dropout)*2)fc*0*128*lr-0.0001,0.6997979680697123,0.6885247826576233
(((conv*2))*3)fc*2*512*lr-0.01,0.10151515404383342,0.0
(((conv*1)bnorm-pool-dropout)*2)fc*2*128*lr-0.1,0.10010101149479549,0.0
(((conv*1)bnorm-pool-)*3)fc*1*256*lr-0.01,0.6915151476860046,0.7084963321685791
(((conv*1)bnorm-pool-)*2)fc*0*128*lr-0.01,0.6622222264607748,0.6872574090957642
(((conv*1)pool-)*3)fc*2*512*lr-0.1,0.09929293145736058,0.0
(((conv*2)bnorm-pool-)*3)fc*2*256*lr-0.0001,0.681313137213389,0.6767838597297668
(((conv*3)bnorm-)*1)fc*2*256*lr-0.1,0.10151515404383342,0.0
(((conv*1)bnorm-)*3)fc*2*64*lr-0.0001,0.6377777655919393,0.6286056041717529
(((conv*1)bnorm-)*3)fc*2*128*lr-0.001,0.6574747562408447,0.6637484431266785
(((conv*1)pool-dropout)*2)fc*0*64*lr-0.1,0.0975757564107577,0.0
(((conv*3))*3)fc*1*128*lr-0.1,0.10151515404383342,0.0
(((conv*1)pool-dropout)*1)fc*2*256*lr-0.0001,0.6865656574567159,0.6869890689849854
(((conv*2)bnorm-pool-dropout)*1)fc*2*256*lr-0.001,0.6834343473116556,0.7059844136238098
(((conv*1)bnorm-pool-dropout)*1)fc*1*256*lr-0.01,0.5791919032732645,0.5776315927505493
(((conv*3)bnorm-)*2)fc*0*256*lr-0.1,0.3567676842212677,0.30649036169052124
(((conv*3))*3)fc*0*128*lr-0.01,0.0987878789504369,0.0
(((conv*1)bnorm-pool-dropout)*1)fc*1*256*lr-0.1,0.10343434413274129,0.0
(((conv*3))*3)fc*2*128*lr-0.0001,0.6830303072929382,0.6804101467132568
(((conv*1))*1)fc*1*128*lr-0.001,0.5659595926602682,0.5687525272369385
(((conv*3)bnorm-)*3)fc*0*128*lr-0.0001,0.6252525250116984,0.6519097089767456
(((conv*1)bnorm-pool-dropout)*3)fc*0*128*lr-0.0001,0.7278787891070048,0.7541726231575012
(((conv*3)bnorm-)*2)fc*2*512*lr-0.001,0.6892929275830587,0.6971250176429749
(((conv*1)bnorm-pool-)*2)fc*2*128*lr-0.01,0.6548484762509664,0.6552989482879639
(((conv*2)bnorm-pool-dropout)*1)fc*1*512*lr-0.001,0.747474749883016,0.7535457611083984
(((conv*2)bnorm-)*2)fc*2*64*lr-0.01,0.6152525146802267,0.6469466090202332
(((conv*2)pool-dropout)*3)fc*1*128*lr-0.01,0.0977777789036433,0.0
(((conv*1)bnorm-)*1)fc*0*256*lr-0.0001,0.5762626131375631,0.5680726766586304
(((conv*2)bnorm-pool-)*1)fc*2*128*lr-0.0001,0.6676767865816752,0.65937739610672
(((conv*1)bnorm-pool-dropout)*2)fc*1*256*lr-0.01,0.7319191892941793,0.7281637191772461
(((conv*3))*1)fc*2*512*lr-0.1,0.10232323408126831,0.0
(((conv*1))*1)fc*0*128*lr-0.1,0.09868687142928441,0.0
(((conv*2)pool-)*3)fc*2*512*lr-0.001,0.75949494043986,0.7578850388526917
(((conv*3))*2)fc*1*256*lr-0.01,0.09727272888024648,0.0
(((conv*1)bnorm-)*2)fc*1*512*lr-0.001,0.604747474193573,0.5828207731246948
(((conv*2)bnorm-)*3)fc*0*512*lr-0.1,0.27292930086453754,0.06680133938789368
(((conv*1)bnorm-)*3)fc*2*512*lr-0.1,0.0989899014433225,0.0
(((conv*3)pool-)*2)fc*1*64*lr-0.01,0.0982828289270401,0.0
(((conv*3))*2)fc*0*64*lr-0.1,0.10141414155562718,0.0
(((conv*2))*2)fc*0*256*lr-0.1,0.1011111115415891,0.0
(((conv*2)bnorm-)*3)fc*0*128*lr-0.1,0.3038383722305298,0.22507883608341217
(((conv*1)bnorm-)*3)fc*2*64*lr-0.001,0.6484848459561666,0.6580988168716431
(((conv*2)pool-)*2)fc*1*512*lr-0.001,0.7454545497894287,0.7509587407112122
(((conv*3))*1)fc*1*256*lr-0.001,0.6385858456293741,0.6328951120376587
(((conv*1)pool-dropout)*3)fc*1*128*lr-0.01,0.390505055586497,0.12533840537071228
(((conv*1))*3)fc*1*128*lr-0.001,0.6241414149602255,0.6179375052452087
(((conv*2))*1)fc*0*128*lr-0.01,0.4083838264147441,0.2565504014492035
(((conv*2)bnorm-pool-dropout)*3)fc*1*256*lr-0.01,0.8154545426368713,0.8335151076316833
(((conv*3))*2)fc*1*128*lr-0.001,0.6665656765302023,0.660455584526062
(((conv*1)bnorm-pool-)*2)fc*0*64*lr-0.1,0.616767684618632,0.6043620705604553
(((conv*1))*1)fc*0*128*lr-0.0001,0.6228282848993937,0.610378623008728
(((conv*3)pool-)*1)fc*0*64*lr-0.01,0.5490909218788147,0.5431964993476868
(((conv*2)bnorm-pool-)*3)fc*2*64*lr-0.001,0.7981818318367004,0.8061694502830505
(((conv*2)bnorm-pool-dropout)*1)fc*0*64*lr-0.0001,0.7187878688176473,0.7307742238044739
(((conv*1)bnorm-pool-dropout)*1)fc*2*256*lr-0.1,0.10545454670985539,0.0
(((conv*2)pool-)*1)fc*0*256*lr-0.001,0.6426262656847636,0.620922327041626
(((conv*2)bnorm-)*3)fc*2*256*lr-0.0001,0.681010107199351,0.6673754453659058
(((conv*2)pool-)*3)fc*2*64*lr-0.1,0.10020202149947484,0.0
(((conv*2)bnorm-pool-)*1)fc*2*64*lr-0.01,0.6263636350631714,0.6201187968254089
(((conv*3)bnorm-pool-dropout)*3)fc*1*256*lr-0.0001,0.8545454740524292,0.8628616333007812
(((conv*2))*2)fc*0*64*lr-0.01,0.10545454670985539,0.0
(((conv*1))*2)fc*0*64*lr-0.0001,0.637979785601298,0.6273411512374878
(((conv*2)bnorm-)*1)fc*2*64*lr-0.001,0.614242434501648,0.6122767925262451
(((conv*3)bnorm-)*3)fc*0*64*lr-0.01,0.5220202008883158,0.528545618057251
(((conv*1)pool-dropout)*1)fc*1*512*lr-0.001,0.6866666674613953,0.6954095363616943
(((conv*3)bnorm-)*3)fc*0*512*lr-0.001,0.603939414024353,0.617651104927063
(((conv*1)bnorm-pool-)*3)fc*0*64*lr-0.001,0.6948484778404236,0.7009561061859131
(((conv*1))*2)fc*2*64*lr-0.1,0.09939393897851308,0.0
(((conv*2))*1)fc*1*128*lr-0.0001,0.6366666555404663,0.632922887802124
(((conv*1))*1)fc*0*256*lr-0.001,0.6062626441319784,0.6004326939582825
(((conv*2)bnorm-)*2)fc*2*512*lr-0.1,0.0997979814807574,0.0
(((conv*1)pool-)*1)fc*1*128*lr-0.001,0.6231313149134318,0.6134020686149597
(((conv*1)bnorm-pool-)*1)fc*2*512*lr-0.01,0.5355555613835653,0.5571759343147278
(((conv*1)bnorm-)*3)fc*0*64*lr-0.01,0.5792929331461588,0.5917229056358337
(((conv*1)bnorm-pool-dropout)*3)fc*0*256*lr-0.01,0.6808080673217773,0.6377878785133362
(((conv*1))*2)fc*1*64*lr-0.01,0.0989899014433225,0.0
(((conv*1)pool-dropout)*1)fc*0*128*lr-0.01,0.5020201901594797,0.38103950023651123
(((conv*2)bnorm-pool-)*1)fc*1*512*lr-0.001,0.6785858670870463,0.6681000590324402
(((conv*3)pool-)*3)fc*1*256*lr-0.01,0.09919192145268123,0.0
(((conv*2)bnorm-pool-)*1)fc*0*512*lr-0.1,0.49696968992551166,0.44293543696403503
(((conv*1)bnorm-pool-)*1)fc*1*512*lr-0.01,0.5395959615707397,0.5377849340438843
(((conv*1)bnorm-pool-dropout)*3)fc*0*256*lr-0.0001,0.7303030292193095,0.7406733632087708
(((conv*1)bnorm-)*1)fc*0*64*lr-0.001,0.521212120850881,0.5168019533157349
(((conv*2)bnorm-pool-)*3)fc*1*512*lr-0.0001,0.7137373685836792,0.7237716317176819
(((conv*1)bnorm-pool-)*2)fc*0*512*lr-0.1,0.5557575821876526,0.5202577114105225
(((conv*1)bnorm-pool-dropout)*3)fc*2*512*lr-0.0001,0.786060611406962,0.7910295128822327
(((conv*3)pool-)*3)fc*0*512*lr-0.001,0.7597979704538981,0.7521845102310181
(((conv*1))*2)fc*2*256*lr-0.1,0.09929293145736058,0.0
(((conv*2)pool-dropout)*2)fc*2*512*lr-0.01,0.10050505151351292,0.0
(((conv*3))*3)fc*2*128*lr-0.01,0.09727272888024648,0.0
(((conv*1)pool-dropout)*1)fc*0*512*lr-0.01,0.4442424277464549,0.21298329532146454
(((conv*3)bnorm-pool-dropout)*3)fc*1*64*lr-0.001,0.8716161648432413,0.8658466935157776
(((conv*2)pool-)*3)fc*1*128*lr-0.0001,0.7292929490407308,0.7258255481719971
(((conv*1)bnorm-pool-)*3)fc*1*128*lr-0.01,0.7017171581586202,0.7120530605316162
(((conv*2)bnorm-)*3)fc*0*512*lr-0.01,0.5995959639549255,0.6145737767219543
(((conv*1)pool-)*3)fc*1*64*lr-0.01,0.5964646538098654,0.5756732225418091
(((conv*1)pool-dropout)*2)fc*0*256*lr-0.01,0.5193939407666525,0.3722974956035614
(((conv*1)bnorm-pool-dropout)*2)fc*0*256*lr-0.1,0.35141414403915405,0.3180779218673706
(((conv*1))*1)fc*1*512*lr-0.0001,0.6404040257136027,0.6407079100608826
(((conv*2)bnorm-)*3)fc*0*256*lr-0.001,0.6434343457221985,0.6215134263038635
(((conv*3)bnorm-pool-)*1)fc*2*512*lr-0.0001,0.6960605978965759,0.6970954537391663
(((conv*3)bnorm-)*2)fc*0*128*lr-0.0001,0.6291919151941935,0.6283606290817261
(((conv*2)bnorm-pool-)*1)fc*1*128*lr-0.001,0.6499999761581421,0.6414942145347595
(((conv*2)pool-)*1)fc*1*128*lr-0.1,0.10535353670517604,0.0
(((conv*1)bnorm-)*2)fc*2*64*lr-0.001,0.604747494061788,0.6130139827728271
(((conv*3)bnorm-pool-)*2)fc*2*512*lr-0.01,0.7750505208969116,0.7979167699813843
(((conv*2))*1)fc*0*64*lr-0.001,0.6098990043004354,0.6155279874801636
(((conv*2))*1)fc*2*128*lr-0.01,0.406565656264623,0.3731587827205658
(((conv*1))*3)fc*2*64*lr-0.0001,0.6453535358111063,0.6360440850257874
(((conv*3)bnorm-pool-)*2)fc*1*128*lr-0.01,0.7634343306223551,0.7690252065658569
(((conv*3)bnorm-)*3)fc*2*256*lr-0.001,0.4013131260871887,0.4303564727306366
(((conv*2)pool-dropout)*3)fc*0*256*lr-0.01,0.09878788143396378,0.0
(((conv*3)bnorm-pool-)*1)fc*2*128*lr-0.1,0.09595959633588791,0.0
(((conv*1)bnorm-)*2)fc*1*256*lr-0.0001,0.6278787851333618,0.6265583634376526
(((conv*1)pool-dropout)*1)fc*0*64*lr-0.01,0.5144444306691488,0.34602558612823486
(((conv*3)bnorm-pool-dropout)*1)fc*1*256*lr-0.01,0.10595959673325221,0.0
(((conv*2))*2)fc*2*128*lr-0.0001,0.6529292662938436,0.6533060669898987
(((conv*1)bnorm-pool-)*2)fc*2*64*lr-0.1,0.10060606151819229,0.0
(((conv*1)bnorm-)*2)fc*0*64*lr-0.001,0.5789898832639059,0.5860525369644165
(((conv*1)pool-dropout)*2)fc*0*64*lr-0.0001,0.6752525170644125,0.6476669311523438
(((conv*3)bnorm-)*3)fc*2*512*lr-0.001,0.23989898959795633,0.2918562889099121
(((conv*2)bnorm-pool-dropout)*2)fc*2*128*lr-0.001,0.7990909218788147,0.8018509745597839
(((conv*3))*2)fc*2*64*lr-0.001,0.6633333365122477,0.663816511631012
(((conv*3)bnorm-pool-dropout)*3)fc*0*512*lr-0.1,0.6842424174149832,0.8224157691001892
(((conv*3)pool-)*3)fc*0*512*lr-0.01,0.10131313155094783,0.0
(((conv*3)pool-dropout)*1)fc*2*256*lr-0.1,0.1026262640953064,0.0
(((conv*1)pool-)*2)fc*1*128*lr-0.01,0.502929280201594,0.45915505290031433
(((conv*3)pool-dropout)*1)fc*1*128*lr-0.1,0.10505050420761108,0.0
(((conv*3)pool-)*2)fc*2*64*lr-0.1,0.09676767885684967,0.0
(((conv*2))*1)fc*0*128*lr-0.001,0.6032323241233826,0.5882040858268738
(((conv*3)bnorm-pool-dropout)*3)fc*0*128*lr-0.001,0.8304040233294169,0.8354355692863464
(((conv*1)bnorm-pool-)*2)fc*1*128*lr-0.0001,0.6781818270683289,0.6787424683570862
(((conv*2)bnorm-pool-)*2)fc*1*512*lr-0.0001,0.7160605986913046,0.7255597710609436
(((conv*2)pool-)*3)fc*1*512*lr-0.01,0.10212121407190959,0.0
(((conv*2)bnorm-pool-)*3)fc*0*64*lr-0.001,0.7932323416074117,0.7998367547988892
(((conv*2))*2)fc*2*512*lr-0.0001,0.6779798070589701,0.688391923904419
(((conv*3)pool-dropout)*3)fc*1*64*lr-0.001,0.1026262640953064,0.0
(((conv*1)pool-)*3)fc*1*64*lr-0.1,0.10010101149479549,0.0
(((conv*1)bnorm-)*1)fc*2*128*lr-0.001,0.5512121121088663,0.5097777843475342
(((conv*1)bnorm-pool-dropout)*2)fc*0*512*lr-0.01,0.645252525806427,0.6413035988807678
(((conv*1)bnorm-pool-dropout)*2)fc*1*256*lr-0.001,0.7529293100039164,0.7444602251052856
(((conv*1))*2)fc*2*128*lr-0.0001,0.6356565554936727,0.6312465667724609
(((conv*2))*1)fc*1*512*lr-0.01,0.10020202149947484,0.0
(((conv*2)pool-)*2)fc*2*512*lr-0.01,0.4253535270690918,0.3164258301258087
(((conv*2)bnorm-pool-)*3)fc*2*256*lr-0.001,0.8060606122016907,0.8023751378059387
(((conv*1))*1)fc*1*512*lr-0.001,0.600000003973643,0.5963032841682434
(((conv*3)bnorm-pool-dropout)*3)fc*2*512*lr-0.1,0.10151515404383342,0.0
(((conv*2)bnorm-pool-dropout)*1)fc*2*128*lr-0.0001,0.6967676679293314,0.6892867684364319
(((conv*3)bnorm-pool-)*1)fc*1*256*lr-0.0001,0.6975757479667664,0.6837841272354126
(((conv*2)bnorm-)*1)fc*1*512*lr-0.001,0.6080808043479919,0.6230444312095642
(((conv*3)bnorm-)*3)fc*2*128*lr-0.1,0.10303030411402385,0.0
(((conv*2))*1)fc*0*256*lr-0.001,0.598585863908132,0.5842858552932739
(((conv*2)pool-dropout)*1)fc*1*256*lr-0.1,0.10242424408594768,0.0
(((conv*1)pool-dropout)*1)fc*2*256*lr-0.1,0.09787879139184952,0.0
(((conv*1))*1)fc*0*64*lr-0.01,0.35101009408632916,0.22925886511802673
(((conv*2)bnorm-pool-dropout)*3)fc*0*256*lr-0.0001,0.8432323137919108,0.8536497354507446
(((conv*2)pool-dropout)*2)fc*2*256*lr-0.01,0.09868687142928441,0.0
(((conv*2)bnorm-pool-dropout)*1)fc*2*64*lr-0.0001,0.6860606074333191,0.6980127096176147
(((conv*3)pool-)*2)fc*2*512*lr-0.01,0.10353535413742065,0.0
(((conv*2)bnorm-pool-dropout)*3)fc*1*512*lr-0.01,0.8228282729784647,0.8416111469268799
(((conv*2)pool-)*3)fc*1*128*lr-0.01,0.09787879139184952,0.0
(((conv*3)bnorm-pool-)*1)fc*2*512*lr-0.001,0.7060605883598328,0.7083151936531067
(((conv*3)pool-)*1)fc*2*256*lr-0.01,0.09959596147139867,0.0
(((conv*2)bnorm-pool-dropout)*2)fc*0*256*lr-0.001,0.8207070628801981,0.838607907295227
(((conv*3)bnorm-pool-dropout)*2)fc*1*256*lr-0.01,0.10151515404383342,0.0
(((conv*3)bnorm-pool-)*1)fc*1*256*lr-0.001,0.685757577419281,0.6874424815177917
(((conv*1)pool-)*1)fc*1*128*lr-0.1,0.09868687142928441,0.0
(((conv*1)bnorm-pool-dropout)*3)fc*2*256*lr-0.001,0.7931313316027323,0.8015797734260559
(((conv*3)bnorm-pool-dropout)*2)fc*1*128*lr-0.001,0.8548485040664673,0.8602167367935181
(((conv*2)bnorm-pool-)*3)fc*1*256*lr-0.01,0.7900000015894572,0.8083871603012085
(((conv*3)bnorm-pool-)*1)fc*0*512*lr-0.0001,0.6556565562884012,0.6602445244789124
(((conv*1)bnorm-pool-dropout)*1)fc*2*128*lr-0.0001,0.6582828362782797,0.6666684746742249
(((conv*2)bnorm-pool-dropout)*2)fc*2*256*lr-0.0001,0.8001010219256083,0.8101675510406494
(((conv*1))*2)fc*2*512*lr-0.1,0.1031313141187032,0.0
(((conv*3)bnorm-pool-)*1)fc*0*256*lr-0.001,0.6568686763445536,0.6513170003890991
(((conv*2))*3)fc*0*64*lr-0.001,0.6565656661987305,0.6632381677627563
(((conv*2)bnorm-pool-dropout)*1)fc*0*64*lr-0.1,0.22434343149264654,0.3817960023880005
(((conv*1)pool-)*1)fc*0*512*lr-0.0001,0.6445454359054565,0.638168454170227
(((conv*1)bnorm-pool-dropout)*2)fc*1*512*lr-0.0001,0.7714141408602396,0.7855614423751831
(((conv*1)bnorm-pool-)*2)fc*1*512*lr-0.001,0.6810100873311361,0.6514136791229248
(((conv*2)bnorm-pool-)*1)fc*2*64*lr-0.0001,0.6581818461418152,0.661484956741333
(((conv*3)bnorm-)*3)fc*1*256*lr-0.001,0.10292929410934448,0.0
(((conv*2)bnorm-pool-dropout)*2)fc*0*512*lr-0.01,0.7969696919123331,0.809242844581604
(((conv*2))*3)fc*0*256*lr-0.0001,0.665656586488088,0.6656267642974854
(((conv*1))*2)fc*0*512*lr-0.01,0.4592929283777873,0.3995469808578491
(((conv*2)bnorm-pool-)*1)fc*0*128*lr-0.0001,0.6380807956059774,0.6316500306129456
(((conv*3)pool-dropout)*1)fc*0*128*lr-0.0001,0.7321212291717529,0.7425838708877563
(((conv*2)bnorm-pool-)*1)fc*1*256*lr-0.01,0.6195959647496542,0.599418044090271
(((conv*1)pool-)*2)fc*2*128*lr-0.0001,0.6924242377281189,0.6923792958259583
(((conv*1)bnorm-)*2)fc*1*512*lr-0.01,0.41333333651224774,0.4340955317020416
(((conv*2)bnorm-pool-)*1)fc*2*512*lr-0.0001,0.707777758439382,0.7042464017868042
(((conv*1)bnorm-pool-)*1)fc*2*256*lr-0.01,0.5731313029925028,0.5748158097267151
(((conv*3)bnorm-)*1)fc*1*64*lr-0.0001,0.6425252556800842,0.6239817142486572
(((conv*1)bnorm-pool-)*3)fc*1*64*lr-0.0001,0.6791919271151224,0.6755498051643372
(((conv*3)bnorm-pool-)*3)fc*2*256*lr-0.001,0.8401009837786356,0.8348613381385803
(((conv*2)bnorm-)*1)fc*1*128*lr-0.0001,0.6474747459093729,0.6402058005332947
(((conv*3)pool-dropout)*1)fc*2*512*lr-0.1,0.10232323408126831,0.0
(((conv*2)pool-dropout)*3)fc*1*64*lr-0.01,0.0982828289270401,0.0
(((conv*3))*1)fc*2*256*lr-0.1,0.10070707152287166,0.0
(((conv*1))*2)fc*0*256*lr-0.1,0.1018181840578715,0.0
(((conv*2)bnorm-)*1)fc*1*64*lr-0.1,0.10010101149479549,0.0
(((conv*3)pool-dropout)*2)fc*1*512*lr-0.1,0.09909091144800186,0.0
(((conv*2)bnorm-pool-dropout)*2)fc*2*512*lr-0.0001,0.799191931883494,0.7957624793052673
(((conv*1))*1)fc*2*64*lr-0.0001,0.6029293139775594,0.6026773452758789
(((conv*2)bnorm-)*3)fc*1*64*lr-0.01,0.10090909401575725,0.0
(((conv*1))*2)fc*1*64*lr-0.0001,0.6236363649368286,0.6164382696151733
(((conv*1)bnorm-pool-)*3)fc*0*512*lr-0.01,0.7092929085095724,0.7071917653083801
(((conv*2)pool-dropout)*2)fc*2*256*lr-0.0001,0.774848461151123,0.7709802389144897
(((conv*1)bnorm-)*3)fc*0*128*lr-0.1,0.22949494421482086,0.22048689424991608
(((conv*1)pool-dropout)*2)fc*1*256*lr-0.1,0.09797979891300201,0.0
(((conv*2)bnorm-pool-)*3)fc*0*256*lr-0.0001,0.6863636374473572,0.6956014633178711
(((conv*3)bnorm-pool-dropout)*2)fc*2*512*lr-0.1,0.09818181892236073,0.0
(((conv*3)bnorm-pool-dropout)*2)fc*1*64*lr-0.001,0.8427272836367289,0.8485701680183411
(((conv*1)bnorm-pool-)*2)fc*0*64*lr-0.001,0.6712121367454529,0.6728745102882385
(((conv*3)bnorm-pool-)*2)fc*0*512*lr-0.1,0.4852525293827057,0.6707197427749634
(((conv*2)pool-dropout)*1)fc*0*512*lr-0.0001,0.6942424178123474,0.6959177851676941
(((conv*2)bnorm-)*1)fc*0*256*lr-0.0001,0.6024242639541626,0.6050508618354797
(((conv*3)bnorm-pool-)*3)fc*0*64*lr-0.001,0.7976767818133036,0.8081098794937134
(((conv*3)bnorm-pool-)*2)fc*1*64*lr-0.0001,0.6989898880322775,0.7073742151260376
(((conv*2)bnorm-pool-dropout)*1)fc*2*512*lr-0.01,0.6419191757837931,0.6451946496963501
(((conv*1))*3)fc*1*256*lr-0.001,0.6322222153345743,0.6452280282974243
(((conv*1)bnorm-pool-dropout)*3)fc*1*128*lr-0.0001,0.7711111108462015,0.7913835048675537
(((conv*2)bnorm-pool-dropout)*1)fc*1*512*lr-0.0001,0.7296969890594482,0.7364511489868164
(((conv*3)bnorm-)*2)fc*2*512*lr-0.0001,0.6658585866292318,0.6533810496330261
(((conv*2)bnorm-)*2)fc*2*128*lr-0.01,0.579292913277944,0.5715123414993286
(((conv*3)pool-)*2)fc*1*128*lr-0.001,0.7584848403930664,0.7551144957542419
(((conv*1)bnorm-)*1)fc*1*256*lr-0.01,0.45202020804087323,0.4032445251941681
(((conv*2)bnorm-pool-dropout)*2)fc*0*64*lr-0.01,0.7889899015426636,0.7902314066886902
(((conv*2)pool-)*1)fc*1*512*lr-0.1,0.09888889143864314,0.0
(((conv*1))*3)fc*0*64*lr-0.01,0.10303030411402385,0.0
(((conv*1))*1)fc*2*128*lr-0.001,0.5793939232826233,0.5741702318191528
(((conv*3)bnorm-)*1)fc*2*64*lr-0.1,0.09838383893171947,0.0
(((conv*3)pool-)*2)fc*1*512*lr-0.001,0.7559595902760824,0.7585398554801941
